state_ID,year,petrol,coal,fossil_fuels,natural_gas,nuclear,propane,total
NV,1971,655,0,0,0,0,0,656
NV,1972,580,0,0,0,0,0,580
NV,1973,557,0,0,0,0,0,557
NV,1974,748,0,0,0,0,0,749
NV,1975,667,0,0,0,0,0,667
NV,1976,829,0,0,0,0,0,830
NV,1977,3834,0,0,0,0,0,3834
NV,1978,6705,0,0,0,0,0,6705
NV,1979,7163,0,0,0,0,0,7163
NV,1980,5104,0,0,0,0,0,5104
NV,1981,4060,0,0,0,0,0,4060
NV,1982,3555,0,0,0,0,0,3556
NV,1983,4698,0,0,0,0,0,4698
NV,1984,11061,0,0,0,0,0,11061
NV,1985,17626,0,0,0,0,0,17626
NV,1986,16861,0,0,0,0,0,16860
NV,1987,18050,0,0,0,0,0,18050
NV,1988,18734,0,0,0,0,0,18734
NV,1989,18653,0,0,0,0,0,18653
NV,1990,23264,0,0,0,0,0,23264
NV,1991,19795,0,0,55,0,0,19851
NV,1992,21582,0,0,30,0,0,21613
NV,1993,10904,0,0,22,0,0,10925
NV,1994,9848,0,0,16,0,0,9865
NV,1995,7784,0,0,14,0,0,7797
NV,1996,6136,0,0,11,0,0,6147
NV,1997,5684,0,0,10,0,0,5693
NV,1998,4634,0,0,9,0,0,4643
NV,1999,4095,0,0,8,0,0,4103
NV,2000,3602,0,0,7,0,0,3608
NV,2001,3318,0,0,7,0,0,3325
NV,2002,3207,0,0,6,0,0,3214
NV,2003,2859,0,0,6,0,0,2866
NV,2004,2685,0,0,5,0,0,2691
NV,2005,2593,0,0,5,0,0,2598
NV,2006,2471,0,0,5,0,0,2476
NV,2007,2366,0,0,5,0,0,2372
NV,2008,2529,0,0,4,0,0,2532
NV,2009,2540,0,0,4,0,0,2544
NV,2010,2471,0,0,4,0,0,2474
NV,2011,2366,0,0,3,0,0,2370
NV,2012,2134,0,0,4,0,0,2138
NV,2013,1937,0,0,3,0,0,1940
NV,2014,1833,0,0,3,0,0,1836
NV,2015,1606,0,0,4,0,0,1610
NV,2016,1585,0,0,3,0,0,1588
NV,2017,1637,0,0,3,0,0,1640
NV,2018,1455,0,0,3,0,0,1458
NV,2019,0,0,0,0,0,0,0
FL,1960,2140,0,0,40,0,0,2181
FL,1961,2169,0,0,39,0,0,2209
FL,1962,2430,0,0,39,0,0,2470
FL,1963,2691,0,0,47,0,0,2738
FL,1964,3596,0,0,54,0,0,3650
FL,1965,8491,0,0,144,0,0,8636
FL,1966,10434,0,0,286,0,0,10721
FL,1967,9094,0,0,166,0,0,9261
FL,1968,8549,0,0,146,0,0,8695
FL,1969,10040,0,0,67,0,0,10107
FL,1970,17394,0,0,0,0,0,17394
FL,1971,31013,0,0,1219,0,0,32232
FL,1972,98003,0,0,19448,713,0,118163
FL,1973,189631,0,0,39670,51038,0,280339
FL,1974,210836,0,0,45312,87919,0,344066
FL,1975,242887,0,0,59806,92177,0,394869
FL,1976,257868,0,0,65290,95538,0,418695
FL,1977,270518,0,0,69942,189076,0,529537
FL,1978,275709,0,0,78337,172977,0,527024
FL,1979,273574,0,0,77977,167438,0,518989
FL,1980,248739,0,0,69376,182563,0,500677
FL,1981,201683,0,0,55367,159362,0,416413
FL,1982,148631,0,0,40791,213919,0,403340
FL,1983,112961,0,0,35030,161446,0,309437
FL,1984,83880,0,0,24004,261074,0,368958
FL,1985,66456,0,0,20159,249204,0,335820
FL,1986,54421,0,0,16935,233119,0,304475
FL,1987,47966,0,0,15061,196026,0,259054
FL,1988,44927,0,0,13834,277752,0,336513
FL,1989,42276,0,0,13738,221356,0,277369
FL,1990,32915,0,0,11575,230471,0,274962
FL,1991,27405,0,0,8284,215001,0,250691
FL,1992,31465,0,0,11162,262989,0,305616
FL,1993,32503,0,0,11549,271916,0,315967
FL,1994,35339,0,0,10742,278881,0,324963
FL,1995,33019,0,0,9237,301978,0,344235
FL,1996,36494,0,0,8758,267514,0,312766
FL,1997,37010,0,0,8735,241023,0,286768
FL,1998,34632,0,0,8338,326432,0,369402
FL,1999,28391,0,0,8565,329450,0,366405
FL,2000,26831,0,0,8911,336766,0,372509
FL,2001,25671,0,0,7855,329825,0,363352
FL,2002,21077,0,0,4893,351940,0,377909
FL,2003,18925,0,0,4543,322868,0,346336
FL,2004,16843,0,0,4374,325516,0,346733
FL,2005,14993,0,0,3637,300127,0,318757
FL,2006,13688,0,0,3501,327934,0,345122
FL,2007,12052,0,0,2071,307215,0,321339
FL,2008,11327,0,0,2545,335857,0,349730
FL,2009,4037,0,0,263,304544,0,308845
FL,2010,10307,0,0,12645,250178,0,273129
FL,2011,11733,0,0,15352,230369,0,257454
FL,2012,12383,0,0,785,187259,0,200427
FL,2013,12609,0,0,297,277169,0,290075
FL,2014,12917,0,0,858,291474,0,305249
FL,2015,12623,0,0,1162,294099,0,307885
FL,2016,11066,0,0,1062,306658,0,318787
FL,2017,11005,0,0,1048,304840,0,316893
FL,2018,10493,0,0,1123,306461,0,318077
FL,2019,0,0,0,0,303946,0,0
MA,1960,0,0,0,0,394,0,394
MA,1961,0,0,0,0,9931,0,9931
MA,1962,0,0,0,0,8017,0,8018
MA,1963,0,0,0,0,11181,0,11181
MA,1964,0,0,0,0,14166,0,14166
MA,1965,0,0,0,0,11407,0,11407
MA,1966,0,0,0,0,12572,0,12573
MA,1967,0,0,0,0,14707,0,14707
MA,1968,0,0,0,0,13757,0,13756
MA,1969,0,0,0,0,12614,0,12614
MA,1970,0,0,0,0,13272,0,13273
MA,1971,0,0,0,0,15554,0,15554
MA,1972,0,0,0,0,16179,0,16180
MA,1973,0,0,0,0,55829,0,55829
MA,1974,0,0,0,0,32196,0,32196
MA,1975,0,0,0,0,41636,0,41636
MA,1976,0,0,0,0,40475,0,40475
MA,1977,0,0,0,0,39571,0,39571
MA,1978,0,0,0,0,60943,0,60944
MA,1979,0,0,0,0,66113,0,66112
MA,1980,0,0,0,0,35255,0,35255
MA,1981,0,0,0,0,47766,0,47767
MA,1982,0,0,0,0,46212,0,46212
MA,1983,0,0,0,0,66116,0,66116
MA,1984,0,0,0,0,11221,0,11221
MA,1985,0,0,0,0,65141,0,65141
MA,1986,0,0,0,0,25604,0,25604
MA,1987,0,0,0,0,11863,0,11863
MA,1988,0,0,0,0,11841,0,11841
MA,1989,0,0,0,0,31906,0,31907
MA,1990,0,0,0,0,53647,0,53646
MA,1991,0,0,0,0,46304,0,46304
MA,1992,0,0,0,0,49653,0,49653
MA,1993,0,0,0,0,45574,0,45574
MA,1994,0,0,0,0,40330,0,40330
MA,1995,0,0,0,0,47133,0,47132
MA,1996,0,0,0,0,55922,0,55922
MA,1997,0,0,0,0,45234,0,45234
MA,1998,0,0,0,0,59782,0,59782
MA,1999,0,0,0,0,47218,0,47218
MA,2000,0,0,0,0,57487,0,57488
MA,2001,0,0,0,0,53719,0,53719
MA,2002,0,0,0,0,60237,0,60238
MA,2003,0,0,0,0,51880,0,51880
MA,2004,0,0,0,0,61928,0,61928
MA,2005,0,0,0,0,57138,0,57138
MA,2006,0,0,0,0,60832,0,60833
MA,2007,0,0,0,0,53701,0,53702
MA,2008,0,0,0,0,61339,0,61339
MA,2009,0,0,0,0,56437,0,56437
MA,2010,0,0,0,0,61853,0,61853
MA,2011,0,0,0,0,53212,0,53211
MA,2012,0,0,0,0,61402,0,61402
MA,2013,0,0,0,0,45251,0,45251
MA,2014,0,0,0,0,60340,0,60340
MA,2015,0,0,0,0,52236,0,52236
MA,2016,0,0,0,0,56628,0,56628
MA,2017,0,0,0,0,52788,0,52788
MA,2018,0,0,0,0,46437,0,46436
MA,2019,0,0,0,0,22734,0,0
NM,1960,622804,5518,0,924217,0,0,1552539
NM,1961,652807,7707,0,913498,0,0,1574012
NM,1962,634102,12664,0,930792,0,0,1577559
NM,1963,637658,36384,0,935147,0,0,1609189
NM,1964,660405,55539,0,1016522,0,0,1732466
NM,1965,691163,60085,0,1084178,0,0,1835426
NM,1966,720093,51536,0,1154595,0,0,1926224
NM,1967,731635,64780,0,1234918,0,0,2031334
NM,1968,745590,64144,0,1346750,0,0,2156484
NM,1969,749517,83636,0,1316616,0,0,2149769
NM,1970,743467,137698,0,1317596,0,0,2198760
NM,1971,686790,152924,0,1356723,0,0,2196437
NM,1972,641045,154290,0,1410356,0,0,2205691
NM,1973,585719,164714,0,1393472,0,0,2143904
NM,1974,572431,168496,0,1413915,0,0,2154842
NM,1975,551365,157541,0,1386031,0,0,2094937
NM,1976,534354,175430,0,1400296,0,0,2110081
NM,1977,505893,200268,0,1383189,0,0,2089350
NM,1978,483517,232636,0,1353612,0,0,2069765
NM,1979,461964,292444,0,1372171,0,0,2126580
NM,1980,436879,345071,0,1323737,0,0,2105687
NM,1981,415094,355602,0,1301264,0,0,2071961
NM,1982,411939,375420,0,1139085,0,0,1926444
NM,1983,435980,381364,0,1023273,0,0,1840617
NM,1984,460149,397917,0,1100047,0,0,1958112
NM,1985,455474,420410,0,1059354,0,0,1935239
NM,1986,439130,404083,0,835196,0,0,1678408
NM,1987,419502,359625,0,982114,0,0,1761242
NM,1988,413163,407855,0,943757,0,0,1764775
NM,1989,398541,444915,0,990455,0,0,1833911
NM,1990,390050,454214,0,1120869,0,0,1965133
NM,1991,408419,400542,0,1187934,0,0,1996894
NM,1992,405838,457758,0,1433215,0,0,2296811
NM,1993,396848,535318,0,1590700,0,0,2522865
NM,1994,381907,533893,0,1695520,0,0,2611320
NM,1995,374146,507955,0,1788221,0,0,2670322
NM,1996,373978,452294,0,1755289,0,0,2581562
NM,1997,405037,505578,0,1739987,0,0,2650603
NM,1998,419502,534746,0,1624812,0,0,2579061
NM,1999,373381,547678,0,1636970,0,0,2558029
NM,2000,389748,513357,0,1806516,0,0,2709621
NM,2001,394406,554846,0,1813050,0,0,2762302
NM,2002,391860,543314,0,1763599,0,0,2698772
NM,2003,386216,490629,0,1799677,0,0,2676522
NM,2004,374199,510869,0,1828178,0,0,2713245
NM,2005,353585,536980,0,1828036,0,0,2718601
NM,2006,344822,485090,0,1780567,0,0,2610479
NM,2007,343238,455522,0,1690846,0,0,2489606
NM,2008,348899,475817,0,1608955,0,0,2433672
NM,2009,354832,466100,0,1549619,0,0,2370552
NM,2010,380300,381448,0,1453109,0,0,2214858
NM,2011,414787,405952,0,1397252,0,0,2217990
NM,2012,496196,409050,0,1367017,0,0,2272263
NM,2013,596176,400228,0,1331404,0,0,2327808
NM,2014,725354,400158,0,1397847,0,0,2523359
NM,2015,845950,357525,0,1436329,0,0,2639804
NM,2016,837655,246549,0,1422598,0,0,2506802
NM,2017,987778,257710,0,1506770,0,0,2752259
NM,2018,1420554,200179,0,1726314,0,0,3347047
NM,2019,0,0,0,0,0,0,0
NY,1960,10515,0,0,5095,0,0,15610
NY,1961,9616,0,0,5863,0,0,15479
NY,1962,9216,0,0,4352,706,0,14273
NY,1963,9738,0,0,4045,7017,0,20800
NY,1964,10869,0,0,3191,4555,0,18615
NY,1965,9466,0,0,3410,8585,0,21461
NY,1966,10063,0,0,2756,9274,0,22092
NY,1967,11438,0,0,3918,13321,0,28675
NY,1968,8886,0,0,4729,12131,0,25746
NY,1969,7285,0,0,4963,14042,0,26290
NY,1970,6925,0,0,3429,46908,0,57262
NY,1971,6531,0,0,2248,70670,0,79449
NY,1972,5904,0,0,3756,69775,0,79436
NY,1973,5609,0,0,4675,78793,0,89077
NY,1974,5197,0,0,5105,103490,0,113792
NY,1975,5075,0,0,7742,144387,0,157204
NY,1976,4971,0,0,9364,172988,0,187322
NY,1977,4779,0,0,10800,221730,0,237309
NY,1978,4942,0,0,14065,237431,0,256437
NY,1979,4959,0,0,15740,201340,0,222039
NY,1980,4779,0,0,16034,210259,0,231072
NY,1981,4878,0,0,16395,192412,0,213685
NY,1982,4837,0,0,16242,159870,0,180949
NY,1983,4820,0,0,18318,178577,0,201714
NY,1984,4872,0,0,25880,229730,0,260482
NY,1985,6212,0,0,32476,255910,0,294599
NY,1986,4947,0,0,30833,233632,0,269412
NY,1987,4118,0,0,26446,239397,0,269961
NY,1988,3283,0,0,24135,256306,0,283724
NY,1989,2888,0,0,21026,241794,0,265708
NY,1990,2407,0,0,25774,249982,0,278163
NY,1991,2477,0,0,23415,298252,0,324144
NY,1992,2343,0,0,24190,252926,0,279459
NY,1993,1943,0,0,21797,282445,0,306185
NY,1994,1734,0,0,21038,305527,0,328300
NY,1995,1763,0,0,18915,276714,0,297393
NY,1996,1792,0,0,18603,369977,0,390371
NY,1997,1601,0,0,16609,310304,0,328514
NY,1998,1259,0,0,17167,328512,0,346938
NY,1999,1195,0,0,16557,386844,0,404596
NY,2000,1218,0,0,18254,328597,0,348068
NY,2001,963,0,0,28593,421845,0,451400
NY,2002,951,0,0,37663,413686,0,452299
NY,2003,829,0,0,37113,423959,0,461901
NY,2004,986,0,0,47247,423797,0,472030
NY,2005,1172,0,0,56559,442937,0,500667
NY,2006,1810,0,0,57156,440606,0,499572
NY,2007,2198,0,0,56206,445288,0,503692
NY,2008,2245,0,0,51377,451622,0,505243
NY,2009,1931,0,0,45791,454806,0,502528
NY,2010,2210,0,0,36601,437620,0,476431
NY,2011,2175,0,0,31902,446761,0,480838
NY,2012,2100,0,0,27243,427277,0,456619
NY,2013,2123,0,0,24232,467651,0,494006
NY,2014,2065,0,0,20847,450141,0,473053
NY,2015,1635,0,0,17879,466457,0,485972
NY,2016,1287,0,0,13942,434791,0,450021
NY,2017,1053,0,0,11760,441029,0,453842
NY,2018,1261,0,0,12176,448718,0,462155
NY,2019,0,0,0,0,468481,0,0
MN,1960,0,0,0,0,0,0,0
MN,1961,0,0,0,0,0,0,0
MN,1962,0,0,0,0,0,0,0
MN,1963,0,0,0,0,8,0,9
MN,1964,0,0,0,0,669,0,669
MN,1965,0,0,0,0,1693,0,1694
MN,1966,0,0,0,0,1498,0,1498
MN,1967,0,0,0,0,1624,0,1625
MN,1968,0,0,0,0,167,0,166
MN,1969,0,0,0,0,0,0,0
MN,1970,0,0,0,0,0,0,0
MN,1971,0,0,0,0,15106,0,15106
MN,1972,0,0,0,0,38405,0,38405
MN,1973,0,0,0,0,35654,0,35654
MN,1974,0,0,0,0,48695,0,48694
MN,1975,0,0,0,0,107372,0,107372
MN,1976,0,0,0,0,109482,0,109482
MN,1977,0,0,0,0,120211,0,120211
MN,1978,0,0,0,0,126822,0,126822
MN,1979,0,0,0,0,125146,0,125146
MN,1980,0,0,0,0,109374,0,109374
MN,1981,0,0,0,0,112360,0,112360
MN,1982,0,0,0,0,112911,0,112911
MN,1983,0,0,0,0,128164,0,128164
MN,1984,0,0,0,0,90306,0,90306
MN,1985,0,0,0,0,122923,0,122922
MN,1986,0,0,0,0,116919,0,116919
MN,1987,0,0,0,0,120643,0,120643
MN,1988,0,0,0,0,130279,0,130279
MN,1989,0,0,0,0,115634,0,115634
MN,1990,0,0,0,0,128458,0,128458
MN,1991,0,0,0,0,126427,0,126427
MN,1992,0,0,0,0,116923,0,116922
MN,1993,0,0,0,0,125902,0,125901
MN,1994,0,0,0,0,127761,0,127761
MN,1995,0,0,0,0,139149,0,139149
MN,1996,0,0,0,0,127035,0,127035
MN,1997,0,0,0,0,113536,0,113536
MN,1998,0,0,0,0,122158,0,122159
MN,1999,0,0,0,0,139148,0,139148
MN,2000,0,0,0,0,135160,0,135160
MN,2001,0,0,0,0,123113,0,123113
MN,2002,0,0,0,0,142897,0,142897
MN,2003,0,0,0,0,139799,0,139799
MN,2004,0,0,0,0,138645,0,138646
MN,2005,0,0,0,0,133948,0,133949
MN,2006,0,0,0,0,137569,0,137569
MN,2007,0,0,0,0,137437,0,137437
MN,2008,0,0,0,0,135843,0,135843
MN,2009,0,0,0,0,129623,0,129623
MN,2010,0,0,0,0,140873,0,140873
MN,2011,0,0,0,0,125134,0,125134
MN,2012,0,0,0,0,125159,0,125159
MN,2013,0,0,0,0,111885,0,111885
MN,2014,0,0,0,0,132904,0,132904
MN,2015,0,0,0,0,125900,0,125899
MN,2016,0,0,0,0,144970,0,144970
MN,2017,0,0,0,0,145426,0,145426
MN,2018,0,0,0,0,152657,0,152657
MN,2019,0,0,0,0,147280,0,0
NH,1960,0,0,0,0,0,0,0
NH,1961,0,0,0,0,0,0,0
NH,1962,0,0,0,0,0,0,0
NH,1963,0,0,0,0,0,0,0
NH,1964,0,0,0,0,0,0,0
NH,1965,0,0,0,0,0,0,0
NH,1966,0,0,0,0,0,0,0
NH,1967,0,0,0,0,0,0,0
NH,1968,0,0,0,0,0,0,0
NH,1969,0,0,0,0,0,0,0
NH,1970,0,0,0,0,0,0,0
NH,1971,0,0,0,0,0,0,0
NH,1972,0,0,0,0,0,0,0
NH,1973,0,0,0,0,0,0,0
NH,1974,0,0,0,0,0,0,0
NH,1975,0,0,0,0,0,0,0
NH,1976,0,0,0,0,0,0,0
NH,1977,0,0,0,0,0,0,0
NH,1978,0,0,0,0,0,0,0
NH,1979,0,0,0,0,0,0,0
NH,1980,0,0,0,0,0,0,0
NH,1981,0,0,0,0,0,0,0
NH,1982,0,0,0,0,0,0,0
NH,1983,0,0,0,0,0,0,0
NH,1984,0,0,0,0,0,0,0
NH,1985,0,0,0,0,0,0,0
NH,1986,0,0,0,0,0,0,0
NH,1987,0,0,0,0,0,0,0
NH,1988,0,0,0,0,0,0,0
NH,1989,0,0,0,0,0,0,0
NH,1990,0,0,0,0,43182,0,43182
NH,1991,0,0,0,0,71164,0,71164
NH,1992,0,0,0,0,82393,0,82392
NH,1993,0,0,0,0,95028,0,95027
NH,1994,0,0,0,0,64842,0,64842
NH,1995,0,0,0,0,88042,0,88042
NH,1996,0,0,0,0,103399,0,103399
NH,1997,0,0,0,0,83736,0,83736
NH,1998,0,0,0,0,87988,0,87989
NH,1999,0,0,0,0,90667,0,90667
NH,2000,0,0,0,0,82617,0,82617
NH,2001,0,0,0,0,90778,0,90778
NH,2002,0,0,0,0,97054,0,97054
NH,2003,0,0,0,0,96677,0,96678
NH,2004,0,0,0,0,106132,0,106131
NH,2005,0,0,0,0,98682,0,98681
NH,2006,0,0,0,0,98067,0,98067
NH,2007,0,0,0,0,112902,0,112903
NH,2008,0,0,0,0,97729,0,97729
NH,2009,0,0,0,0,92214,0,92214
NH,2010,0,0,0,0,114032,0,114032
NH,2011,0,0,0,0,87508,0,87508
NH,2012,0,0,0,0,85814,0,85814
NH,2013,0,0,0,0,114173,0,114173
NH,2014,0,0,0,0,106350,0,106350
NH,2015,0,0,0,0,99186,0,99186
NH,2016,0,0,0,0,112551,0,112551
NH,2017,0,0,0,0,104493,0,104493
NH,2018,0,0,0,0,105195,0,105195
NH,2019,0,0,0,0,113890,0,0
ID,1960,0,0,0,0,0,0,0
ID,1961,0,0,0,0,0,0,0
ID,1962,0,0,0,0,0,0,0
ID,1963,0,0,0,0,0,0,0
ID,1964,0,0,0,0,0,0,0
ID,1965,0,0,0,0,0,0,0
ID,1966,0,0,0,0,0,0,0
ID,1967,0,0,0,0,0,0,0
ID,1968,0,0,0,0,0,0,0
ID,1969,0,0,0,0,0,0,0
ID,1970,0,0,0,0,0,0,0
ID,1971,0,0,0,0,0,0,0
ID,1972,0,0,0,0,0,0,0
ID,1973,0,0,0,0,0,0,0
ID,1974,0,0,0,0,0,0,0
ID,1975,0,0,0,0,0,0,0
ID,1976,0,0,0,0,0,0,0
ID,1977,0,0,0,0,0,0,0
ID,1978,0,0,0,0,0,0,0
ID,1979,0,0,0,0,0,0,0
ID,1980,0,0,0,0,0,0,0
ID,1981,0,0,0,0,0,0,0
ID,1982,0,0,0,0,0,0,0
ID,1983,0,0,0,0,0,0,0
ID,1984,0,0,0,0,0,0,0
ID,1985,0,0,0,0,0,0,0
ID,1986,0,0,0,0,0,0,0
ID,1987,0,0,0,0,0,0,0
ID,1988,0,0,0,0,0,0,0
ID,1989,0,0,0,0,0,0,0
ID,1990,0,0,0,0,0,0,0
ID,1991,0,0,0,0,0,0,0
ID,1992,0,0,0,0,0,0,0
ID,1993,0,0,0,0,0,0,0
ID,1994,0,0,0,0,0,0,0
ID,1995,0,0,0,0,0,0,0
ID,1996,0,0,0,0,0,0,0
ID,1997,0,0,0,0,0,0,0
ID,1998,0,0,0,0,0,0,0
ID,1999,0,0,0,0,0,0,0
ID,2000,0,0,0,0,0,0,0
ID,2001,0,0,0,0,0,0,0
ID,2002,0,0,0,0,0,0,0
ID,2003,0,0,0,0,0,0,0
ID,2004,0,0,0,0,0,0,0
ID,2005,0,0,0,0,0,0,0
ID,2006,0,0,0,0,0,0,0
ID,2007,0,0,0,0,0,0,0
ID,2008,0,0,0,0,0,0,0
ID,2009,0,0,0,0,0,0,0
ID,2010,0,0,0,0,0,0,0
ID,2011,0,0,0,0,0,0,0
ID,2012,0,0,0,0,0,0,0
ID,2013,0,0,0,0,0,0,0
ID,2014,0,0,0,0,0,0,0
ID,2015,172,0,0,1192,0,0,1363
ID,2016,1230,0,0,5208,0,0,6437
ID,2017,521,0,0,4192,0,0,4713
ID,2018,502,0,0,2114,0,0,2616
ID,2019,0,0,0,0,0,0,0
IL,1960,448578,1020689,0,21189,2958,0,1493413
IL,1961,445544,1004461,0,18108,6144,0,1474257
IL,1962,457017,1076411,0,19343,13870,0,1566642
IL,1963,433817,1148539,0,17180,11093,0,1610629
IL,1964,406974,1221511,0,14289,11710,0,1654484
IL,1965,369506,1298323,0,13433,11393,0,1692655
IL,1966,357634,1411276,0,13132,16358,0,1798399
IL,1967,343024,1445953,0,9343,9325,0,1807645
IL,1968,327068,1386190,0,7955,10380,0,1731593
IL,1969,294199,1436828,0,6902,9111,0,1747040
IL,1970,253733,1445642,0,8809,27600,0,1735783
IL,1971,226687,1296524,0,931,47396,0,1571539
IL,1972,202269,1454611,0,2238,141019,0,1800136
IL,1973,177880,1328293,0,3021,218614,0,1727809
IL,1974,159807,1250179,0,2634,218667,0,1631287
IL,1975,151189,1274516,0,2610,245760,0,1674074
IL,1976,152378,1257808,0,2834,292243,0,1705263
IL,1977,148526,1151662,0,1822,307424,0,1609433
IL,1978,135500,1046959,0,2057,360238,0,1544754
IL,1979,126399,1292838,0,2948,298772,0,1720957
IL,1980,131672,1357156,0,3042,302604,0,1794474
IL,1981,139722,1136610,0,2454,325199,0,1603985
IL,1982,160718,1320155,0,2155,305891,0,1788918
IL,1983,169360,1250606,0,1874,305571,0,1727411
IL,1984,167434,1406384,0,2828,379243,0,1955890
IL,1985,175537,1311336,0,2477,415387,0,1904738
IL,1986,158021,1375045,0,3463,450809,0,1987339
IL,1987,139084,1314790,0,2554,524124,0,1980552
IL,1988,130361,1310536,0,1475,733298,0,2175670
IL,1989,118192,1323209,0,1657,791821,0,2234880
IL,1990,115733,1350262,0,844,760711,0,2227551
IL,1991,110594,1350461,0,662,753444,0,2215162
IL,1992,111957,1347558,0,534,772156,0,2232205
IL,1993,100955,929772,0,504,823235,0,1854466
IL,1994,99458,1184962,0,485,759385,0,2044290
IL,1995,93902,1081872,0,481,824598,0,2000853
IL,1996,90335,1055469,0,414,732840,0,1879058
IL,1997,93467,926669,0,563,535916,0,1556615
IL,1998,79646,900852,0,326,583254,0,1564078
IL,1999,69977,929031,0,289,854224,0,1853520
IL,2000,70795,775392,0,263,932749,0,1779199
IL,2001,58534,772290,0,239,964500,0,1795562
IL,2002,64380,758830,0,250,948761,0,1772222
IL,2003,67843,721185,0,244,987308,0,1776580
IL,2004,63707,722774,0,242,959869,0,1746592
IL,2005,59201,727433,0,234,973293,0,1760160
IL,2006,59879,740927,0,236,982498,0,1783541
IL,2007,55732,748745,0,1479,1004100,0,1810057
IL,2008,54694,758122,0,1266,994526,0,1808608
IL,2009,52774,783300,0,1503,998562,0,1836139
IL,2010,52589,767419,0,2191,1005374,0,1827572
IL,2011,53116,864228,0,3600,1002694,0,1923638
IL,2012,56451,1094204,0,2148,1010189,0,2162993
IL,2013,55326,1149607,0,2933,1014926,0,2222792
IL,2014,55367,1293541,0,2044,1023496,0,2374448
IL,2015,54426,1252879,0,2210,1017377,0,2326891
IL,2016,49432,977131,0,2317,1031331,0,2060210
IL,2017,47581,1079624,0,2260,1016522,0,2145988
IL,2018,48045,1095887,0,2549,1025651,0,2172132
IL,2019,0,0,0,0,1030996,0,0
ND,1960,127554,33074,0,24975,0,0,185602
ND,1961,137182,35706,0,25766,0,0,198654
ND,1962,146050,35798,0,32246,0,0,214094
ND,1963,145174,31423,0,42044,0,0,218641
ND,1964,149240,34541,0,44482,0,0,228262
ND,1965,152830,35785,0,45702,0,0,234317
ND,1966,157331,46408,0,59717,0,0,263456
ND,1967,146827,54437,0,51868,0,0,253132
ND,1968,145232,58773,0,52587,0,0,256592
ND,1969,131677,61615,0,43055,0,0,236348
ND,1970,127588,73862,0,44724,0,0,246175
ND,1971,125587,79573,0,42359,0,0,247520
ND,1972,119619,86869,0,40137,0,0,246626
ND,1973,117363,93710,0,34375,0,0,245448
ND,1974,114243,100561,0,36465,0,0,251269
ND,1975,118622,110869,0,29545,0,0,259035
ND,1976,126005,144839,0,36293,0,0,307137
ND,1977,134983,157574,0,33635,0,0,326192
ND,1978,143910,184269,0,35032,0,0,363211
ND,1979,179301,199468,0,24682,0,0,403451
ND,1980,233955,223718,0,52631,0,0,510303
ND,1981,263459,237961,0,54999,0,0,556419
ND,1982,274172,235316,0,66904,0,0,576391
ND,1983,294002,251138,0,86370,0,0,631509
ND,1984,305382,286337,0,89053,0,0,680771
ND,1985,294971,351049,0,93448,0,0,739467
ND,1986,264642,335150,0,70816,0,0,670608
ND,1987,239836,328641,0,80589,0,0,649065
ND,1988,228189,389431,0,74796,0,0,692417
ND,1989,213115,386817,0,65725,0,0,665657
ND,1990,212959,387651,0,66767,0,0,667377
ND,1991,208168,386837,0,68533,0,0,663538
ND,1992,190785,413528,0,69083,0,0,673397
ND,1993,179307,417344,0,74912,0,0,671563
ND,1994,159935,422529,0,72027,0,0,654491
ND,1995,170143,395209,0,62210,0,0,627561
ND,1996,187439,393533,0,61513,0,0,642485
ND,1997,207826,389550,0,64346,0,0,661721
ND,1998,206260,392568,0,65238,0,0,664066
ND,1999,190716,407886,0,65985,0,0,664587
ND,2000,189770,408363,0,65332,0,0,663466
ND,2001,183808,398430,0,68363,0,0,650601
ND,2002,178657,401823,0,69169,0,0,649650
ND,2003,170584,402709,0,67756,0,0,641049
ND,2004,180682,392966,0,68399,0,0,642047
ND,2005,206915,392566,0,67863,0,0,667344
ND,2006,229628,397481,0,71364,0,0,698472
ND,2007,259770,385056,0,76920,0,0,721746
ND,2008,361468,387403,0,68855,0,0,817725
ND,2009,462794,391800,0,80485,0,0,935079
ND,2010,652703,377669,0,107687,0,0,1138059
ND,2011,883897,367624,0,130722,0,0,1382243
ND,2012,1405526,366826,0,231489,0,0,2003840
ND,2013,1811497,369479,0,318391,0,0,2499367
ND,2014,2288709,389673,0,437170,0,0,3115552
ND,2015,2456120,392183,0,678977,0,0,3527280
ND,2016,2161823,399856,0,766865,0,0,3328544
ND,2017,2235862,394022,0,857330,0,0,3487213
ND,2018,2633496,399835,0,992199,0,0,4025530
ND,2019,0,0,0,0,0,0,0
MT,1960,175392,5587,0,38735,0,0,219714
MT,1961,179255,6622,0,39295,0,0,225172
MT,1962,183558,6818,0,34721,0,0,225098
MT,1963,179046,6122,0,34803,0,0,219972
MT,1964,177753,6176,0,29196,0,0,213125
MT,1965,190112,6497,0,32577,0,0,229187
MT,1966,205204,7479,0,35567,0,0,248251
MT,1967,202762,6622,0,29982,0,0,239366
MT,1968,281068,9264,0,22386,0,0,312718
MT,1969,254933,18385,0,47789,0,0,321107
MT,1970,219698,61526,0,49500,0,0,330724
MT,1971,200674,126087,0,35202,0,0,361963
MT,1972,196643,146739,0,36159,0,0,379542
MT,1973,200796,191993,0,59713,0,0,452502
MT,1974,200413,256114,0,57701,0,0,514229
